CcnId,Hsi
041305,HSI00000660
041307,HSI00000911
041329,HSI00000660
041303,HSI00000660
040154,HSI00000074
190034,HSI00000562
190026,HSI00000492
194020,HSI00001148
190005,HSI00000555
190064,HSI00000376
190176,HSI00000492
190065,HSI00000089
193044,HSI00000751
190019,HSI00000152
190241,HSI00000081
192019,HSI00000564
190041,HSI00000152
190116,HSI00000251
190312,HSI00000376
190263,HSI00000376
190202,HSI00000780
190246,HSI00000376
191302,HSI00000562
190255,HSI00000376
190190,HSI00001123
191312,HSI00000152
190267,HSI00000555
190268,HSI00000562
190044,HSI00000562
190015,HSI00000751
190242,HSI00000376
190183,HSI00000780
191321,HSI00000559
191317,HSI00000376
191322,HSI00000562
190006,HSI00000562
190002,HSI00000562
190102,HSI00000376
000000,HSI00000492
190060,HSI00000564
190027,HSI00000152
192015,HSI00000780
190079,HSI00000780
190025,HSI00000152
190274,HSI00000780
190039,HSI00000555
190146,HSI00000326
190125,HSI00000376
190014,HSI00000584
190007,HSI00000152
191303,HSI00000376
190054,HSI00000562
193300,HSI00000555
190036,HSI00000780
194031,HSI00001148
190046,HSI00000555
190308,HSI00000780
190313,HSI00000555
194112,HSI00000098
191324,HSI00000780
190086,HSI00000249
193301,HSI00000981
190204,HSI00000780
190040,HSI00000944
190111,HSI00001263
190088,HSI00001263
190160,HSI00001037
190201,HSI00000152
370020,HSI00000660
370093,HSI00000492
370202,HSI00000046
370199,HSI00000507
370211,HSI00000507
370216,HSI00000046
370149,HSI00000902
370212,HSI00001066
370047,HSI00000660
372016,HSI00000507
370227,HSI00000055
374023,HSI00001148
370228,HSI00000046
370008,HSI00000743
370018,HSI00000055
370236,HSI00000507
370030,HSI00001359
370218,HSI00000919
370039,HSI00000046
370029,HSI00000249
370234,HSI00000660
370099,HSI00000046
370014,HSI00000249
370235,HSI00000055
370011,HSI00000660
370016,HSI00000507
370026,HSI00001148
370113,HSI00000507
373033,HSI00000660
371317,HSI00000660
371310,HSI00000660
370183,HSI00000046
371313,HSI00000660
370056,HSI00000242
370097,HSI00000584
371326,HSI00000249
371306,HSI00000660
370004,HSI00000507
370025,HSI00000919
371305,HSI00000055
370028,HSI00000507
370032,HSI00000249
370094,HSI00000249
370013,HSI00000660
370037,HSI00000902
370106,HSI00000507
370006,HSI00000249
370015,HSI00000046
371312,HSI00000055
370229,HSI00000249
370049,HSI00001359
371328,HSI00000660
371304,HSI00000660
370001,HSI00000046
374024,HSI00001148
370091,HSI00000919
370114,HSI00000055
370237,HSI00000919
371302,HSI00000660
374020,HSI00000919
371323,HSI00000902
370002,HSI00000249
370078,HSI00000919
452018,HSI00001072
450229,HSI00000471
454069,HSI00001148
450403,HSI00000492
450133,HSI00000684
450558,HSI00000249
453306,HSI00000852
450828,HSI00000152
450775,HSI00000492
450209,HSI00001148
450372,HSI00000096
453308,HSI00000208
453065,HSI00000152
450804,HSI00000492
450046,HSI00000152
450346,HSI00000251
450083,HSI00000046
450809,HSI00000492
450713,HSI00000492
450774,HSI00001066
450064,HSI00001072
450780,HSI00000492
450675,HSI00000492
450222,HSI00000492
450801,HSI00000152
454012,HSI00001148
450389,HSI00000046
450571,HSI00000975
453072,HSI00000046
450010,HSI00001143
450231,HSI00000046
450820,HSI00001081
450825,HSI00001148
454029,HSI00000055
453310,HSI00000055
450867,HSI00000055
450617,HSI00000492
450822,HSI00000492
452038,HSI00001148
450124,HSI00000055
450431,HSI00000492
452046,HSI00000492
450056,HSI00000055
452051,HSI00000046
450844,HSI00001081
450840,HSI00001072
450833,HSI00000584
452118,HSI00001081
450419,HSI00001072
451319,HSI00000152
450855,HSI00000845
450869,HSI00000318
450865,HSI00000055
450853,HSI00001066
450424,HSI00001081
450862,HSI00000183
450851,HSI00000096
450885,HSI00000096
450034,HSI00000152
450890,HSI00000096
450196,HSI00000584
450864,HSI00001066
450872,HSI00001130
454103,HSI00001148
450893,HSI00000096
450639,HSI00001072
450874,HSI00001066
450082,HSI00000152
450876,HSI00000081
450880,HSI00001066
450875,HSI00000046
452091,HSI00000251
450253,HSI00000183
450883,HSI00001066
450518,HSI00001037
450891,HSI00001072
454104,HSI00001148
450766,HSI00001165
452029,HSI00000251
670043,HSI00000249
673038,HSI00000654
670010,HSI00001148
670023,HSI00000673
670024,HSI00000492
451370,HSI00001148
452102,HSI00000852
670047,HSI00001066
450688,HSI00000845
670025,HSI00000096
670034,HSI00000096
450888,HSI00001072
000000,HSI00000183
670044,HSI00001072
670049,HSI00001066
670031,HSI00000183
452105,HSI00000096
454109,HSI00001148
670046,HSI00001130
670041,HSI00000055
450058,HSI00001066
670055,HSI00000492
670053,HSI00000183
450187,HSI00000096
450662,HSI00000492
450028,HSI00001066
450587,HSI00000249
450299,HSI00000249
450011,HSI00000183
451305,HSI00000183
451365,HSI00000055
670059,HSI00000183
670056,HSI00000055
670060,HSI00001066
450210,HSI00000046
450730,HSI00000096
450148,HSI00001072
670082,HSI00000096
450119,HSI00001148
454107,HSI00001148
670075,HSI00000183
670067,HSI00000096
670066,HSI00001037
670068,HSI00001072
673046,HSI00000096
670080,HSI00000055
454050,HSI00001148
450788,HSI00000492
453301,HSI00000321
450447,HSI00000249
670077,HSI00001081
670088,HSI00000096
670108,HSI00000096
670071,HSI00001072
670076,HSI00000096
450021,HSI00000096
454111,HSI00001148
453036,HSI00000096
670058,HSI00000654
670085,HSI00001072
453302,HSI00000208
670078,HSI00001066
450771,HSI00001072
450015,HSI00000298
000000,HSI00001037
450678,HSI00001066
452117,HSI00000251
000000,HSI00000673
454121,HSI00001148
454094,HSI00000492
450422,HSI00000096
670098,HSI00001066
450051,HSI00000673
450379,HSI00000845
450647,HSI00000492
670106,HSI00000492
450723,HSI00000673
453316,HSI00000208
670103,HSI00000492
670095,HSI00000654
450044,HSI00001165
670120,HSI00001066
450462,HSI00001072
452121,HSI00000251
454081,HSI00001148
670122,HSI00001081
454138,HSI00001148
673030,HSI00000152
450324,HSI00001148
450743,HSI00001072
450634,HSI00000492
450092,HSI00001148
450668,HSI00001066
450002,HSI00001066
450107,HSI00000492
450658,HSI00000251
450137,HSI00000096
453300,HSI00000273
450087,HSI00000492
450135,HSI00001072
450779,HSI00001072
450672,HSI00000492
450039,HSI00001063
450072,HSI00000183
450090,HSI00000902
453311,HSI00000981
450709,HSI00001081
450018,HSI00001165
000000,HSI00000096
450451,HSI00000096
450563,HSI00000096
450033,HSI00001066
450475,HSI00000046
450192,HSI00000249
450716,HSI00000492
450068,HSI00000654
450638,HSI00000492
450289,HSI00000451
450076,HSI00001165
450184,HSI00000654
450358,HSI00001081
450610,HSI00000654
450659,HSI00000492
450035,HSI00001037
450193,HSI00000183
453312,HSI00000981
453304,HSI00001069
453025,HSI00000654
454026,HSI00001148
450644,HSI00000492
450674,HSI00000492
454076,HSI00001165
450079,HSI00000096
450684,HSI00000654
450194,HSI00000046
450573,HSI00000152
450292,HSI00001072
450165,HSI00000492
450677,HSI00000010
450847,HSI00000654
450742,HSI00000096
454108,HSI00001148
450152,HSI00000010
450163,HSI00000152
670004,HSI00000251
451323,HSI00000010
450643,HSI00001148
450029,HSI00000249
450755,HSI00000852
450669,HSI00000492
450395,HSI00000183
450219,HSI00000096
450702,HSI00000249
450718,HSI00000492
450040,HSI00000852
450686,HSI00001159
450162,HSI00000852
450484,HSI00000249
450211,HSI00000183
451371,HSI00000055
451316,HSI00000183
450032,HSI00000152
450400,HSI00000584
450176,HSI00000845
450508,HSI00000251
450656,HSI00001066
451322,HSI00000183
450661,HSI00001037
453089,HSI00000584
450747,HSI00000584
450099,HSI00000845
450097,HSI00000492
451367,HSI00000046
450539,HSI00000852
451380,HSI00000046
450651,HSI00000492
450537,HSI00000673
450340,HSI00000249
454064,HSI00001148
450130,HSI00000851
450213,HSI00000113
450237,HSI00000152
450388,HSI00000492
450697,HSI00001037
451360,HSI00000183
450272,HSI00000010
454060,HSI00001148
450469,HSI00000021
450143,HSI00000055
450351,HSI00001072
450236,HSI00000152
451374,HSI00000096
450054,HSI00000096
450200,HSI00001037
450690,HSI00001165
450670,HSI00000492
450102,HSI00000152
450147,HSI00000249
450101,HSI00000096
450042,HSI00000055
450203,HSI00000492
450128,HSI00000845
454065,HSI00001148
451346,HSI00000251
450711,HSI00000492
450848,HSI00000654
450596,HSI00000249
451381,HSI00000152
270012,HSI00000107
271313,HSI00000114
270051,HSI00000538
270087,HSI00000538
271335,HSI00000852
270004,HSI00000114
270049,HSI00000991
270057,HSI00000135
270017,HSI00000991
271334,HSI00000958
271307,HSI00000107
271330,HSI00000114
271304,HSI00000107
271321,HSI00000991
270003,HSI00000943
271317,HSI00000114
271347,HSI00000991
270023,HSI00000254
270014,HSI00000852
271303,HSI00000852
271323,HSI00000852
271343,HSI00000852
271326,HSI00000114
271342,HSI00000114
271336,HSI00000538
131323,HSI00000934
130028,HSI00000046
131325,HSI00000071
130067,HSI00000071
134002,HSI00001148
133025,HSI00000934
130007,HSI00001106
130006,HSI00000934
131326,HSI00000516
130014,HSI00000492
130049,HSI00000553
131321,HSI00000350
130018,HSI00000492
131310,HSI00000934
130003,HSI00000584
131312,HSI00000934
131311,HSI00000934
130013,HSI00001106
131320,HSI00000350
130002,HSI00000934
131307,HSI00000934
130071,HSI00000934
530014,HSI00000206
534004,HSI00001148
530012,HSI00001271
530002,HSI00000159
530025,HSI00001169
531309,HSI00000114
531303,HSI00000868
530008,HSI00000584
531311,HSI00000868
531307,HSI00000073
531305,HSI00000073
531306,HSI00000073
060031,HSI00000183
060009,HSI00000991
063027,HSI00000492
060100,HSI00000492
060013,HSI00000183
060010,HSI00001169
060116,HSI00000991
060114,HSI00000010
060112,HSI00000492
060117,HSI00000081
060103,HSI00000010
060118,HSI00000183
060119,HSI00001169
061326,HSI00001169
064024,HSI00001148
060027,HSI00000132
064007,HSI00001148
060004,HSI00000991
061303,HSI00000073
060016,HSI00000183
064009,HSI00001148
060022,HSI00001169
061327,HSI00000251
063301,HSI00001169
060011,HSI00000307
060107,HSI00000720
060032,HSI00000492
060064,HSI00000183
060014,HSI00000492
060015,HSI00000183
060028,HSI00000991
060024,HSI00001169
060126,HSI00000073
060065,HSI00000492
060034,HSI00000492
060044,HSI00000584
060075,HSI00001365
060023,HSI00000991
060001,HSI00000073
061305,HSI00000073
060003,HSI00000183
060030,HSI00000073
060113,HSI00000183
060012,HSI00000183
060020,HSI00001341
060049,HSI00001169
060076,HSI00000073
060096,HSI00001214
060104,HSI00000183
060124,HSI00000183
060125,HSI00000183
060129,HSI00001169
060130,HSI00001169
320006,HSI00000249
320022,HSI00000843
320085,HSI00000249
320086,HSI00000046
320001,HSI00001125
320021,HSI00000843
320009,HSI00000046
320074,HSI00000046
320063,HSI00000249
321304,HSI00000251
320011,HSI00000843
320005,HSI00000956
320065,HSI00000249
320018,HSI00000584
324010,HSI00001148
321305,HSI00000852
320033,HSI00000584
320002,HSI00000152
323028,HSI00000046
320089,HSI00001125
321301,HSI00000843
321302,HSI00000843
320017,HSI00000046
321306,HSI00000843
030089,HSI00000073
030065,HSI00000073
030103,HSI00000631
030006,HSI00001055
030023,HSI00000761
030016,HSI00000073
030105,HSI00000073
030110,HSI00001066
030036,HSI00000314
030114,HSI00000249
030115,HSI00000073
030112,HSI00000314
030007,HSI00000761
030122,HSI00000073
030101,HSI00000249
030117,HSI00000584
030121,HSI00001037
030119,HSI00000314
030123,HSI00000491
030130,HSI00000073
030055,HSI00000631
030069,HSI00000584
030088,HSI00000073
031313,HSI00001066
033302,HSI00000824
031304,HSI00000073
030033,HSI00000073
030030,HSI00001066
034013,HSI00001037
030002,HSI00000073
030014,HSI00000491
030022,HSI00000615
030134,HSI00000073
034026,HSI00001148
030024,HSI00000314
030037,HSI00001037
030094,HSI00001066
030083,HSI00001066
030012,HSI00001273
030092,HSI00000491
034004,HSI00000073
030038,HSI00000491
030061,HSI00000073
030043,HSI00000584
030087,HSI00000491
030093,HSI00000073
034030,HSI00001148
030111,HSI00000073
030011,HSI00001066
030010,HSI00001066
030064,HSI00000073
030013,HSI00001275
030085,HSI00000249
030131,HSI00000314
460052,HSI00000492
460054,HSI00000492
460049,HSI00000516
460023,HSI00000516
460042,HSI00000492
460017,HSI00000492
460007,HSI00000516
461300,HSI00000516
461301,HSI00000516
460008,HSI00001037
461307,HSI00000516
460041,HSI00001037
460015,HSI00000516
460058,HSI00000516
461303,HSI00000516
460010,HSI00000516
460005,HSI00000492
460004,HSI00000516
460057,HSI00000516
460013,HSI00000492
460011,HSI00000584
460001,HSI00000516
460026,HSI00000516
460021,HSI00000516
460006,HSI00000516
460003,HSI00001037
463301,HSI00000516
460047,HSI00000492
460051,HSI00001037
463302,HSI00000981
460009,HSI00001184
464009,HSI00001184
460039,HSI00000516
460030,HSI00000584
460060,HSI00000492
464014,HSI00001148
460043,HSI00000516
460044,HSI00000516
460033,HSI00000516
464013,HSI00001148
000000,HSI00000874
290041,HSI00001148
290039,HSI00000492
290045,HSI00000314
292008,HSI00000178
290047,HSI00000492
290046,HSI00001148
290019,HSI00000178
294011,HSI00001148
291306,HSI00000086
290049,HSI00000874
290053,HSI00000314
291311,HSI00001148
290054,HSI00001148
290008,HSI00000584
294010,HSI00001148
291313,HSI00000073
290012,HSI00000314
290003,HSI00000492
290007,HSI00001160
290021,HSI00001148
290022,HSI00001148
290009,HSI00000845
294003,HSI00001148
290032,HSI00001148
290001,HSI00000874
000000,HSI00001148
291301,HSI00001059
290057,HSI00001148
290005,HSI00000845
500030,HSI00000814
500011,HSI00000183
500014,HSI00000852
500027,HSI00000852
502001,HSI00000183
500148,HSI00000266
500150,HSI00000576
500151,HSI00000183
500007,HSI00001356
500015,HSI00000714
500051,HSI00000814
500039,HSI00000183
500019,HSI00000852
501309,HSI00000852
501327,HSI00000852
501326,HSI00000852
501335,HSI00000183
500053,HSI00001109
504002,HSI00001148
500124,HSI00000814
500041,HSI00000814
500084,HSI00000814
501340,HSI00000814
500024,HSI00000852
501337,HSI00000584
500139,HSI00000584
500072,HSI00000229
500079,HSI00000714
504008,HSI00000584
500088,HSI00001133
500058,HSI00000852
501311,HSI00000814
503300,HSI00000969
500064,HSI00001133
500001,HSI00001133
500025,HSI00000852
50018E,HSI00001148
500008,HSI00001133
500005,HSI00001232
500026,HSI00000852
501329,HSI00000814
501336,HSI00000814
500119,HSI00000714
500044,HSI00000714
500077,HSI00000852
500054,HSI00000852
503025,HSI00000852
503302,HSI00000981
501330,HSI00001281
500129,HSI00000714
500021,HSI00000183
503301,HSI00000714
500108,HSI00000183
500037,HSI00001281
500050,HSI00000814
500002,HSI00000852
500016,HSI00000266
500012,HSI00001281
500036,HSI00001232
500141,HSI00000183
501319,HSI00000852
500152,HSI00000852
380007,HSI00000576
380021,HSI00001111
380002,HSI00000054
380022,HSI00000951
380005,HSI00000054
380091,HSI00000536
380102,HSI00000814
381315,HSI00001106
380047,HSI00000912
380014,HSI00000951
381301,HSI00000814
381308,HSI00000947
381306,HSI00000011
380033,HSI00000814
381316,HSI00000814
380025,HSI00000576
381318,HSI00000852
380050,HSI00000994
384012,HSI00001148
381309,HSI00000576
381323,HSI00000951
381324,HSI00000912
381302,HSI00000951
380071,HSI00000584
380018,HSI00000054
380075,HSI00000852
380082,HSI00000852
380037,HSI00000852
381314,HSI00000951
380052,HSI00001106
380038,HSI00000852
381319,HSI00000183
380017,HSI00000576
380103,HSI00000536
380060,HSI00000011
380061,HSI00000852
380004,HSI00000852
383300,HSI00000981
380009,HSI00000795
381313,HSI00000912
380040,HSI00000912
380027,HSI00000183
380051,HSI00000947
381303,HSI00000852
380029,HSI00000576
380001,HSI00000681
381317,HSI00000011
380089,HSI00000576
054111,HSI00001148
050336,HSI00000011
050242,HSI00000314
050581,HSI00001066
050076,HSI00000536
050464,HSI00001066
054110,HSI00001148
054093,HSI00000591
050690,HSI00000536
050211,HSI00000018
050043,HSI00001050
050047,HSI00001050
050516,HSI00000314
050765,HSI00000536
050689,HSI00001066
050696,HSI00001181
050454,HSI00001168
050329,HSI00001148
050393,HSI00000805
050091,HSI00000067
050709,HSI00000845
050138,HSI00000536
050710,HSI00000536
050327,HSI00000591
050748,HSI00000536
050663,HSI00000851
050754,HSI00001050
050075,HSI00000536
050072,HSI00000536
050742,HSI00000021
050135,HSI00000851
050108,HSI00001050
050609,HSI00000536
050380,HSI00000492
050714,HSI00001050
050036,HSI00000314
050523,HSI00001050
050426,HSI00000845
050300,HSI00000852
050039,HSI00000345
050723,HSI00000536
050726,HSI00001050
050295,HSI00000314
053309,HSI00000658
050763,HSI00001042
050006,HSI00000852
050283,HSI00001033
054131,HSI00000530
050174,HSI00000852
050292,HSI00000885
053306,HSI00000214
050697,HSI00000011
050722,HSI00000977
050016,HSI00000314
050444,HSI00000314
050394,HSI00000255
050488,HSI00001050
050760,HSI00000536
050498,HSI00001050
050778,HSI00000591
050455,HSI00000011
050139,HSI00000536
050133,HSI00000880
050603,HSI00000658
050121,HSI00000011
050320,HSI00000018
050305,HSI00001050
050007,HSI00001050
050235,HSI00000852
050616,HSI00000314
050780,HSI00000851
050766,HSI00001050
050481,HSI00000492
051327,HSI00000011
050586,HSI00000845
050367,HSI00000755
050222,HSI00000977
050770,HSI00000591
050512,HSI00000536
050772,HSI00000536
050767,HSI00000536
051317,HSI00000011
050625,HSI00000190
050496,HSI00000530
050234,HSI00000977
050417,HSI00001050
050752,HSI00000851
050537,HSI00001050
050608,HSI00000011
050503,HSI00000968
050158,HSI00000845
050115,HSI00000809
050775,HSI00001148
050769,HSI00000484
050382,HSI00000226
050701,HSI00001148
050777,HSI00000536
050414,HSI00000314
050140,HSI00000536
051318,HSI00000852
050570,HSI00001066
050678,HSI00000658
050093,HSI00001106
050168,HSI00000852
050468,HSI00000067
050688,HSI00001224
050239,HSI00000011
050230,HSI00000845
050124,HSI00001181
050058,HSI00000314
050597,HSI00000226
050205,HSI00000845
050150,HSI00000314
050026,HSI00000977
050636,HSI00000809
050196,HSI00000011
050411,HSI00000536
050002,HSI00000021
050717,HSI00000593
050526,HSI00000845
050534,HSI00001066
050739,HSI00000845
050561,HSI00000536
050014,HSI00001050
050324,HSI00000968
050424,HSI00000968
051329,HSI00001050
050515,HSI00000536
050580,HSI00000845
050204,HSI00001148
000000,HSI00000658
050776,HSI00000011
050191,HSI00000314
050485,HSI00000658
050641,HSI00000067
050308,HSI00000336
050551,HSI00001066
050149,HSI00000314
053302,HSI00000210
050471,HSI00000404
050373,HSI00000593
050660,HSI00001181
054009,HSI00001168
050502,HSI00001224
050262,HSI00001168
050103,HSI00000011
050528,HSI00001050
050104,HSI00001224
050118,HSI00001066
050740,HSI00000190
050276,HSI00000270
050567,HSI00000852
050557,HSI00001050
050758,HSI00000845
051319,HSI00000314
050009,HSI00000852
050024,HSI00000845
050224,HSI00000484
050195,HSI00001239
050116,HSI00000314
050771,HSI00000067
050131,HSI00001050
053301,HSI00001168
051334,HSI00000255
053304,HSI00000214
050348,HSI00001168
050069,HSI00000852
050082,HSI00000314
050573,HSI00000335
050243,HSI00001066
050441,HSI00001033
050225,HSI00000011
050438,HSI00000503
050136,HSI00000852
050589,HSI00001066
050254,HSI00000619
050231,HSI00000833
050042,HSI00000314
050280,HSI00000314
050764,HSI00000845
050541,HSI00000536
050197,HSI00000314
050192,HSI00000011
050022,HSI00000492
050686,HSI00000536
054032,HSI00001148
050309,HSI00001050
050425,HSI00000536
050017,HSI00000314
050590,HSI00000314
050674,HSI00000536
050599,HSI00001168
054096,HSI00001050
054087,HSI00001148
054104,HSI00001148
050248,HSI00000723
050334,HSI00000949
051332,HSI00000314
050129,HSI00000314
050089,HSI00000314
050245,HSI00000053
053303,HSI00000864
050757,HSI00000845
050100,HSI00000977
050077,HSI00000968
054145,HSI00000977
050025,HSI00001168
050588,HSI00000845
050278,HSI00000852
050008,HSI00001050
050668,HSI00001351
050289,HSI00001224
050152,HSI00000314
050055,HSI00001050
050457,HSI00000314
050228,HSI00001351
053311,HSI00000981
050013,HSI00000011
050125,HSI00000492
050153,HSI00001224
050604,HSI00000536
050038,HSI00000959
050773,HSI00000018
050232,HSI00000314
050506,HSI00001066
050078,HSI00000852
050510,HSI00000536
050360,HSI00000616
050396,HSI00000283
050357,HSI00000283
050071,HSI00000536
050107,HSI00000314
050290,HSI00000852
050112,HSI00001168
050291,HSI00001050
050236,HSI00000011
050755,HSI00000845
051331,HSI00000283
050335,HSI00000011
050070,HSI00000536
053305,HSI00001033
054123,HSI00000314
050084,HSI00000314
051320,HSI00000073
050352,HSI00000086
050761,HSI00000852
050549,HSI00000492
051301,HSI00000011
050351,HSI00000190
050353,HSI00000852
050376,HSI00000593
050313,HSI00001050
050633,HSI00001066
054053,HSI00001148
051328,HSI00001059
050279,HSI00001066
050179,HSI00001066
050301,HSI00000011
050099,HSI00000954
050073,HSI00000536
054074,HSI00000011
050101,HSI00001050
050040,HSI00000593
050137,HSI00000536
050159,HSI00001223
050057,HSI00000540
050180,HSI00000530
050169,HSI00000805
051310,HSI00000011
051306,HSI00000011
050127,HSI00000314
050677,HSI00000536
050552,HSI00001168
020017,HSI00000492
020001,HSI00000852
021311,HSI00000814
021306,HSI00000852
024001,HSI00001148
020006,HSI00000249
021302,HSI00000852
021301,HSI00000852
120026,HSI00000455
120028,HSI00001087
120005,HSI00000454
121307,HSI00000454
120019,HSI00000454
121302,HSI00000454
121301,HSI00000454
121306,HSI00000454
120014,HSI00000455
121300,HSI00000454
121305,HSI00000536
121308,HSI00000536
120002,HSI00000536
121303,HSI00001087
124001,HSI00001050
120011,HSI00000536
123300,HSI00000455
120007,HSI00000554
122001,HSI00000454
120001,HSI00001087
123301,HSI00000981
120022,HSI00000455
121304,HSI00000454
120006,HSI00000011
